2021-10-18 16:13:23 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 23264 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 17:46:08 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 17:46:08 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 17:46:17 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 2012 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 17:46:17 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 17:46:17 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 17:46:21 INFO  AllTests:61 - Started AllTests in 4.227 seconds (JVM running for 5.116)
2021-10-18 17:46:22 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 17:46:22 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 17:46:22 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 17:46:22 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 17:46:22 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 17:46:22 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 17:48:18 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 12988 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 17:48:18 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 17:48:18 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 17:48:22 INFO  AllTests:61 - Started AllTests in 4.201 seconds (JVM running for 5.114)
2021-10-18 17:48:23 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 17:48:23 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 17:48:23 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 17:48:23 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 17:48:23 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 17:48:23 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 17:56:50 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 17396 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 17:56:50 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 17:56:50 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 17:56:55 INFO  AllTests:61 - Started AllTests in 4.441 seconds (JVM running for 5.337)
2021-10-18 17:56:55 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:384 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 17:56:55 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 17:56:55 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 17:56:55 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 18:00:31 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 16608 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 18:00:31 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 18:00:31 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 18:00:35 INFO  AllTests:61 - Started AllTests in 4.211 seconds (JVM running for 5.126)
2021-10-18 18:00:35 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 18:00:35 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 18:00:35 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 18:00:35 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 18:00:35 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 18:00:35 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 18:01:17 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 7888 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 18:01:17 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 18:01:17 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 18:01:21 INFO  AllTests:61 - Started AllTests in 4.159 seconds (JVM running for 5.084)
2021-10-18 18:01:22 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 18:01:22 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 18:01:22 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 18:01:22 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 18:01:22 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 18:01:22 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 18:19:52 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 15088 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 18:19:52 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 18:19:52 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 18:19:56 INFO  AllTests:61 - Started AllTests in 4.444 seconds (JVM running for 5.35)
2021-10-18 18:19:56 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 18:19:56 INFO  LoggingAspect:325 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- FAILED
2021-10-18 18:19:56 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:19:56 INFO  LoggingAspect:384 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- FAILED
2021-10-18 18:19:56 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:19:56 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:19:56 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:19:56 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:19:56 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 18:19:57 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 18:19:57 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 18:19:57 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 18:19:57 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 18:19:57 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 18:20:05 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 19868 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 18:20:05 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 18:20:05 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 18:20:10 INFO  AllTests:61 - Started AllTests in 4.315 seconds (JVM running for 5.216)
2021-10-18 18:20:10 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 18:20:10 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 18:20:10 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 18:20:10 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:430 - Entry com.revature.services.ProfessionalService.getEntryFromPatient(int,int) ----- SUCCESSFUL
2021-10-18 18:20:10 INFO  LoggingAspect:370 - Boolean com.revature.services.PatientService.deleteReply(int,int) ----- FAILED
2021-10-18 18:20:10 INFO  LoggingAspect:358 - Boolean com.revature.services.PatientService.deleteEntry(int,int) ----- FAILED
2021-10-18 18:20:47 INFO  AllTests:55 - Starting AllTests using Java 15 on DESKTOP-Patrick with PID 22472 (started by pacht in C:\Users\pacht\Documents\Revature\Projects\Project2\mental-health-app\MentalHealthApp)
2021-10-18 18:20:47 DEBUG AllTests:56 - Running with Spring Boot v2.5.5, Spring v5.3.10
2021-10-18 18:20:47 INFO  AllTests:659 - No active profile set, falling back to default profiles: default
2021-10-18 18:20:51 INFO  AllTests:61 - Started AllTests in 4.129 seconds (JVM running for 5.037)
2021-10-18 18:20:51 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:328 - Patient com.revature.services.PatientService.registerPatient(Patient) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:286 - Patient com.revature.services.LoginService.loginPatient(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:387 - Professional com.revature.services.ProfessionalService.registerProfessional(Professional) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:297 - Professional com.revature.services.LoginService.loginProfessional(LoginDTO) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:339 - Entry com.revature.services.PatientService.addEntry(Entry,int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getMyEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:336 - Entry com.revature.services.PatientService.getEntry(int,int) ----- FAILED
2021-10-18 18:20:51 INFO  LoggingAspect:350 - List com.revature.services.PatientService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:530 - boolean com.revature.services.ServiceLibrary.doesPatientHaveProfessional(Professional,int) ----- PATIENT WITH ID: 1 HAS AN ASSIGNED PROFESSIONAL
2021-10-18 18:20:51 INFO  LoggingAspect:438 - Reply com.revature.services.ProfessionalService.addReply(Reply,int,int) ----- FAILED
2021-10-18 18:20:51 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:398 - List com.revature.services.ProfessionalService.getUnassignedPatients(int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllThisPatientsEntries(int,int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
2021-10-18 18:20:51 INFO  LoggingAspect:409 - List com.revature.services.ProfessionalService.getAllPublicEntries(int) ----- SUCCESSFUL
